source_id,source_sha256,page,table,row,column,value_original,reference,verification_status
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,1,,PDF page 1; detected table 1; row 21; column 1,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,2,,PDF page 1; detected table 1; row 21; column 2,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,3,,PDF page 1; detected table 1; row 21; column 3,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,4,,PDF page 1; detected table 1; row 21; column 4,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,5,,PDF page 1; detected table 1; row 21; column 5,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,6,,PDF page 1; detected table 1; row 21; column 6,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,7,,PDF page 1; detected table 1; row 21; column 7,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,8,,PDF page 1; detected table 1; row 21; column 8,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,9,,PDF page 1; detected table 1; row 21; column 9,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,10,,PDF page 1; detected table 1; row 21; column 10,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,11,,PDF page 1; detected table 1; row 21; column 11,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,12,,PDF page 1; detected table 1; row 21; column 12,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,13,,PDF page 1; detected table 1; row 21; column 13,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,14,,PDF page 1; detected table 1; row 21; column 14,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,15,,PDF page 1; detected table 1; row 21; column 15,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,16,,PDF page 1; detected table 1; row 21; column 16,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,17,,PDF page 1; detected table 1; row 21; column 17,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,18,,PDF page 1; detected table 1; row 21; column 18,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,19,,PDF page 1; detected table 1; row 21; column 19,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,20,,PDF page 1; detected table 1; row 21; column 20,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,21,,PDF page 1; detected table 1; row 21; column 21,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,21,22,,PDF page 1; detected table 1; row 21; column 22,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,1,,PDF page 1; detected table 1; row 22; column 1,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,2,,PDF page 1; detected table 1; row 22; column 2,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,3,,PDF page 1; detected table 1; row 22; column 3,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,4,,PDF page 1; detected table 1; row 22; column 4,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,5,,PDF page 1; detected table 1; row 22; column 5,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,6,,PDF page 1; detected table 1; row 22; column 6,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,7,,PDF page 1; detected table 1; row 22; column 7,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,8,,PDF page 1; detected table 1; row 22; column 8,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,9,,PDF page 1; detected table 1; row 22; column 9,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,10,,PDF page 1; detected table 1; row 22; column 10,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,11,,PDF page 1; detected table 1; row 22; column 11,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,12,,PDF page 1; detected table 1; row 22; column 12,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,13,,PDF page 1; detected table 1; row 22; column 13,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,14,,PDF page 1; detected table 1; row 22; column 14,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,15,,PDF page 1; detected table 1; row 22; column 15,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,16,,PDF page 1; detected table 1; row 22; column 16,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,17,,PDF page 1; detected table 1; row 22; column 17,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,18,,PDF page 1; detected table 1; row 22; column 18,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,19,,PDF page 1; detected table 1; row 22; column 19,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,20,,PDF page 1; detected table 1; row 22; column 20,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,21,,PDF page 1; detected table 1; row 22; column 21,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,22,22,,PDF page 1; detected table 1; row 22; column 22,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,1,,PDF page 1; detected table 1; row 23; column 1,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,2,,PDF page 1; detected table 1; row 23; column 2,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,3,,PDF page 1; detected table 1; row 23; column 3,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,4,,PDF page 1; detected table 1; row 23; column 4,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,5,,PDF page 1; detected table 1; row 23; column 5,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,6,,PDF page 1; detected table 1; row 23; column 6,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,7,,PDF page 1; detected table 1; row 23; column 7,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,8,,PDF page 1; detected table 1; row 23; column 8,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,9,,PDF page 1; detected table 1; row 23; column 9,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,10,,PDF page 1; detected table 1; row 23; column 10,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,11,,PDF page 1; detected table 1; row 23; column 11,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,12,,PDF page 1; detected table 1; row 23; column 12,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,13,,PDF page 1; detected table 1; row 23; column 13,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,14,,PDF page 1; detected table 1; row 23; column 14,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,15,,PDF page 1; detected table 1; row 23; column 15,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,16,,PDF page 1; detected table 1; row 23; column 16,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,17,,PDF page 1; detected table 1; row 23; column 17,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,18,,PDF page 1; detected table 1; row 23; column 18,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,19,,PDF page 1; detected table 1; row 23; column 19,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,20,,PDF page 1; detected table 1; row 23; column 20,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,21,,PDF page 1; detected table 1; row 23; column 21,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,23,22,,PDF page 1; detected table 1; row 23; column 22,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,1,,PDF page 1; detected table 1; row 24; column 1,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,2,,PDF page 1; detected table 1; row 24; column 2,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,3,,PDF page 1; detected table 1; row 24; column 3,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,4,,PDF page 1; detected table 1; row 24; column 4,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,5,,PDF page 1; detected table 1; row 24; column 5,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,6,,PDF page 1; detected table 1; row 24; column 6,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,7,,PDF page 1; detected table 1; row 24; column 7,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,8,,PDF page 1; detected table 1; row 24; column 8,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,9,,PDF page 1; detected table 1; row 24; column 9,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,10,,PDF page 1; detected table 1; row 24; column 10,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,11,,PDF page 1; detected table 1; row 24; column 11,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,12,,PDF page 1; detected table 1; row 24; column 12,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,13,,PDF page 1; detected table 1; row 24; column 13,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,14,,PDF page 1; detected table 1; row 24; column 14,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,15,,PDF page 1; detected table 1; row 24; column 15,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,16,,PDF page 1; detected table 1; row 24; column 16,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,17,,PDF page 1; detected table 1; row 24; column 17,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,18,,PDF page 1; detected table 1; row 24; column 18,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,19,,PDF page 1; detected table 1; row 24; column 19,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,20,,PDF page 1; detected table 1; row 24; column 20,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,21,,PDF page 1; detected table 1; row 24; column 21,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,24,22,,PDF page 1; detected table 1; row 24; column 22,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,1,,PDF page 1; detected table 1; row 25; column 1,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,2,,PDF page 1; detected table 1; row 25; column 2,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,3,,PDF page 1; detected table 1; row 25; column 3,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,4,,PDF page 1; detected table 1; row 25; column 4,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,5,,PDF page 1; detected table 1; row 25; column 5,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,6,,PDF page 1; detected table 1; row 25; column 6,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,7,,PDF page 1; detected table 1; row 25; column 7,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,8,,PDF page 1; detected table 1; row 25; column 8,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,9,,PDF page 1; detected table 1; row 25; column 9,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,10,,PDF page 1; detected table 1; row 25; column 10,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,11,,PDF page 1; detected table 1; row 25; column 11,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,12,,PDF page 1; detected table 1; row 25; column 12,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,13,,PDF page 1; detected table 1; row 25; column 13,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,14,,PDF page 1; detected table 1; row 25; column 14,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,15,,PDF page 1; detected table 1; row 25; column 15,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,16,,PDF page 1; detected table 1; row 25; column 16,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,17,,PDF page 1; detected table 1; row 25; column 17,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,18,,PDF page 1; detected table 1; row 25; column 18,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,19,,PDF page 1; detected table 1; row 25; column 19,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,20,,PDF page 1; detected table 1; row 25; column 20,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,21,,PDF page 1; detected table 1; row 25; column 21,review_required
G035,7249a8ad0657dcf41e8cec027f59371b3e90406c91834f3a7041813e6e8fa601,1,1,25,22,,PDF page 1; detected table 1; row 25; column 22,review_required
